subj_idx,response,rt,gain,loss 
18,0,2.264836,20,-30
18,0,1.698192,50,-70
18,1,1.978067,70,-20
18,0,3.695194,80,-100
18,0,2.423758,80,-80
18,0,1.242451,70,-100
18,1,1.86017,20,-10
18,0,2.22153,20,-20
18,0,2.216965,10,-100
18,0,1.523469,70,-100
18,1,2.050127,100,-30
18,0,1.916215,100,-80
18,1,2.818763,40,-30
18,1,2.390109,40,-30
18,0,1.466164,40,-50
18,1,2.26806,60,-10
18,0,1.925078,100,-90
18,1,2.58751,90,-50
18,0,1.679459,40,-80
18,0,1.608754,50,-60
18,1,1.22151,20,-10
18,0,1.384214,60,-100
18,0,1.82874,50,-40
18,1,1.640192,80,-50
18,1,2.450316,90,-40
18,1,3.076031,100,-20
18,1,1.948779,50,-20
18,0,1.163506,10,-70
18,0,5.040556,70,-50
18,0,1.474764,10,-80
18,0,1.282859,20,-100
18,1,1.994956,100,-10
18,0,1.158927,100,-80
18,1,2.028057,90,-10
18,1,1.99087,80,-40
18,1,1.162914,40,-10
18,0,0.984295,100,-100
18,0,2.153766,90,-100
18,0,1.231553,100,-90
18,0,0.873461,10,-60
18,1,1.738057,70,-30
18,0,1.128741,40,-70
18,0,2.479529,80,-60
18,0,0.880241,100,-100
18,0,0.872707,40,-90
18,1,2.361343,30,-20
18,0,0.846671,90,-90
18,0,0.977609,90,-100
18,1,1.606008,70,-10
18,0,1.338188,90,-60
18,1,1.544004,80,-40
18,1,1.246249,40,-10
18,0,0.872244,60,-60
18,0,1.184694,30,-100
18,0,0.974267,10,-60
18,0,0.996045,40,-70
18,0,1.225543,60,-50
18,0,0.916838,40,-90
18,0,0.724228,70,-70
18,1,1.124006,40,-20
18,0,0.812183,60,-70
18,0,0.832892,60,-90
18,0,0.78018,30,-80
18,0,0.962164,60,-60
18,0,0.992807,20,-50
18,1,1.541378,100,-40
18,0,1.236813,20,-90
18,1,0.752101,50,-10
18,1,2.550684,80,-50
18,0,0.925509,20,-70
18,1,2.661423,60,-40
18,0,0.784171,30,-60
18,1,0.853417,80,-30
18,1,1.760083,60,-40
18,0,0.870074,40,-100
18,1,3.567929,30,-30
18,0,1.220559,50,-50
18,1,0.855974,70,-30
18,0,1.30527,70,-80
18,0,1.016578,70,-60
18,1,0.892114,100,-30
18,0,1.059878,50,-80
18,1,4.429325,10,-10
18,0,1.656017,40,-80
18,0,1.393445,50,-70
18,0,1.325225,80,-90
18,0,0.90858,10,-50
18,0,1.119885,30,-40
18,1,0.990546,80,-20
18,0,1.386752,40,-40
18,0,1.102558,10,-80
18,0,0.670427,70,-70
18,0,1.167421,50,-60
18,0,0.995846,10,-30
18,1,0.855819,100,-20
18,0,1.1054,20,-50
18,0,1.160486,100,-60
18,0,0.766506,90,-90
18,0,1.779768,50,-50
18,1,0.952661,70,-10
18,0,1.573742,60,-50
18,1,0.954449,90,-30
18,0,0.823987,50,-90
18,0,0.682457,10,-40
18,0,1.091058,30,-70
18,0,0.947331,10,-90
18,1,1.38527,50,-30
18,1,1.189199,70,-40
18,1,0.913757,90,-20
18,0,0.689769,30,-70
18,0,1.457953,20,-90
18,1,0.763125,50,-10
18,1,0.744624,60,-10
18,0,0.927166,80,-60
18,1,0.829994,90,-10
18,0,2.073254,20,-80
18,0,0.674455,40,-40
18,1,0.939092,60,-20
18,1,1.033321,90,-50
18,0,0.875722,80,-70
18,0,1.364366,30,-90
18,0,0.730489,30,-90
18,0,0.88917,60,-70
18,0,1.066438,40,-50
18,0,1.099793,50,-90
18,1,1.003692,20,-20
18,0,0.927056,80,-90
18,1,0.926383,80,-10
18,0,1.669717,20,-30
18,0,1.055144,60,-80
18,1,0.880559,30,-30
18,0,1.129583,20,-70
18,0,2.944945,90,-70
18,0,0.863052,20,-60
18,0,2.816382,100,-70
18,0,1.460365,50,-100
18,0,1.013886,30,-20
18,0,2.349015,70,-80
18,1,1.586483,50,-30
18,0,1.902369,80,-80
18,0,1.550184,30,-50
18,0,0.940313,90,-80
18,0,0.86657,10,-40
18,0,0.651873,90,-80
18,1,2.477091,60,-20
18,0,3.877738,20,-80
18,0,1.614354,40,-60
18,0,1.881581,70,-60
18,0,0.938508,10,-20
18,1,1.896409,100,-40
18,1,0.888356,30,-10
18,0,0.959964,10,-30
18,0,2.526179,80,-70
18,1,1.444416,100,-50
18,0,1.262283,100,-60
18,1,1.688353,90,-40
18,1,0.976295,90,-30
18,0,1.053078,50,-40
18,0,2.414158,40,-60
18,1,1.033789,40,-20
18,0,1.299522,20,-100
18,1,0.971545,60,-30
18,0,1.320282,30,-80
18,0,1.199148,70,-90
18,1,0.811554,80,-10
18,1,0.775161,80,-30
18,1,0.916216,70,-40
18,1,0.683061,100,-50
18,0,0.922854,10,-20
18,0,1.234213,70,-90
18,1,1.004393,70,-20
18,0,2.391732,60,-100
18,0,1.436428,40,-100
18,0,0.710447,80,-100
18,0,0.94159,60,-90
18,0,0.771567,20,-60
18,0,0.792473,30,-40
18,0,0.988405,90,-70
18,0,0.808176,30,-50
18,0,1.243525,10,-100
18,1,0.974195,100,-10
18,0,1.027076,10,-70
18,0,0.853543,70,-50
18,0,0.815099,20,-40
18,0,1.07487,60,-80
18,1,1.148173,30,-10
18,0,1.218821,10,-90
19,1,0.767267,100,-40
19,0,1.500774,10,-50
19,1,0.819955,20,-50
19,1,1.254574,40,-60
19,0,1.072784,30,-90
19,1,1.432901,10,-30
19,1,1.243244,80,-10
19,1,0.917323,100,-30
19,1,3.676498,100,-20
19,1,2.317381,30,-20
19,0,1.476041,20,-90
19,0,0.884712,70,-60
19,0,0.756753,100,-90
19,0,3.865805,10,-100
19,0,3.682592,40,-80
19,0,0.890066,70,-100
19,1,0.874453,70,-40
19,1,8.707255,50,-80
19,0,0.930488,70,-10
19,0,0.545247,30,-100
19,0,0.471837,80,-100
19,1,8.872436,90,-30
19,0,0.724506,10,-70
19,0,1.515439,90,-70
19,0,0.458724,70,-80
19,0,5.596567,60,-80
19,1,0.640745,80,-40
19,0,2.946415,100,-40
19,0,3.992644,30,-60
19,0,4.540371,10,-90
19,0,0.792462,60,-10
19,1,1.996656,50,-50
19,1,0.976486,10,-10
19,0,1.004388,100,-10
19,1,0.863915,20,-50
19,1,3.569812,10,-10
19,1,7.942395,30,-50
19,1,6.036247,80,-30
19,1,1.758298,60,-100
19,1,2.995649,10,-20
19,1,1.328312,30,-30
19,1,0.863193,20,-60
19,1,0.440389,60,-40
19,1,1.242494,100,-50
19,1,1.117061,80,-90
19,1,4.523625,80,-20
19,1,2.746522,90,-80
19,1,0.672412,90,-70
19,1,1.064669,30,-10
19,0,1.370365,40,-90
19,0,1.438959,10,-30
19,1,0.97691,60,-30
19,1,0.925696,50,-20
19,1,1.370894,40,-60
19,0,0.768185,90,-90
19,1,0.701646,60,-90
19,1,0.56504,50,-90
19,1,0.631777,60,-80
19,1,1.779065,50,-20
19,1,1.264212,20,-70
19,0,9.466223,80,-60
19,0,6.059593,10,-60
19,0,4.165442,40,-20
19,1,0.642373,20,-10
19,1,0.641554,20,-90
19,1,1.40306,100,-100
19,1,0.966461,90,-10
19,1,1.162854,30,-90
19,1,0.768935,70,-20
19,1,0.806187,70,-50
19,1,0.665738,100,-80
19,0,1.674832,20,-80
19,1,8.506797,100,-80
19,1,0.594362,10,-80
19,0,1.046312,10,-100
19,1,1.731479,20,-40
19,0,1.11553,70,-70
19,0,0.563617,80,-100
19,0,0.458213,40,-10
19,0,0.410286,30,-80
19,0,0.516911,20,-100
19,0,1.020295,40,-90
19,0,0.460923,80,-70
19,0,2.431556,70,-30
19,0,0.443548,90,-20
19,0,0.718865,20,-60
19,0,0.686307,40,-100
19,1,1.814736,10,-80
19,0,2.45819,60,-20
19,0,0.843515,100,-60
19,0,2.997439,100,-60
19,0,5.42611,70,-70
19,1,0.797432,10,-70
19,0,0.585535,70,-80
19,1,0.9895,70,-50
19,0,0.55329,10,-20
19,0,9.68644,40,-30
19,1,0.726746,70,-10
19,0,0.773927,30,-20
19,0,0.802589,100,-70
19,0,0.821926,10,-40
19,0,0.832859,30,-30
19,1,0.865894,30,-100
19,0,0.634934,20,-30
19,0,0.548628,90,-60
19,0,0.522925,60,-50
19,0,0.681575,100,-20
19,0,2.386095,30,-60
19,1,0.851916,60,-60
19,1,1.013198,40,-70
19,0,0.577208,80,-50
19,1,1.716085,10,-60
19,1,7.195923,50,-90
19,0,3.616462,50,-80
19,0,0.579469,80,-10
19,0,1.607798,50,-30
19,1,1.355251,20,-20
19,0,0.696594,100,-30
19,1,0.984723,40,-80
19,0,1.523167,80,-70
19,1,1.418029,80,-40
19,1,0.477233,80,-80
19,1,0.717906,100,-10
19,0,0.629401,30,-80
19,0,1.216772,60,-30
19,0,1.171356,70,-20
19,0,3.295989,50,-40
19,1,0.664469,80,-30
19,0,8.677066,60,-10
19,1,0.574338,50,-70
19,1,0.476445,60,-70
19,1,0.578671,90,-50
19,1,0.52242,50,-10
19,1,3.505694,30,-10
19,1,9.201826,20,-100
19,1,1.245952,90,-100
19,1,0.591902,10,-50
19,1,0.540407,50,-60
19,1,0.747034,80,-50
19,0,0.622449,100,-50
19,1,0.4752,50,-50
19,1,0.483666,50,-70
19,0,0.931902,50,-40
19,1,5.562201,50,-100
19,1,0.639682,10,-90
19,0,0.441973,80,-60
19,0,0.412427,70,-60
19,0,0.521858,40,-50
19,1,1.74295,60,-40
19,1,0.797577,90,-20
19,0,0.8743,40,-10
19,1,1.707733,50,-60
19,1,6.179681,10,-40
19,1,0.473105,80,-20
20,0,1.212133,80,-10
20,0,0.489204,40,-90
20,0,6.297691,40,-80
20,0,1.255766,20,-20
20,0,1.315358,90,-30
20,0,0.508529,10,-60
20,0,0.494948,50,-60
20,0,0.503728,40,-70
20,0,0.502561,30,-70
20,0,0.832374,80,-10
20,0,1.619146,40,-80
20,0,0.478539,70,-20
20,0,0.794832,90,-50
20,0,2.293122,50,-60
20,0,0.625821,10,-10
20,0,0.495815,20,-80
20,0,3.865966,50,-100
20,0,0.838725,60,-100
21,1,5.34778,90,-10
21,0,0.955434,60,-70
21,0,1.145694,20,-50
21,0,1.114005,50,-60
21,0,0.849899,40,-40
21,1,1.51717,60,-30
21,0,1.165622,10,-100
21,1,1.523683,70,-20
21,1,1.107299,90,-30
21,0,0.699424,100,-40
21,1,0.63608,50,-30
21,0,0.88672,100,-100
21,0,1.975383,30,-90
21,1,0.717193,30,-10
21,0,2.34167,60,-60
21,0,0.988953,80,-40
21,0,1.073805,60,-40
21,1,0.667211,50,-10
21,0,1.261293,10,-40
21,1,1.542752,100,-30
21,1,0.933655,100,-10
21,0,1.605011,100,-90
21,0,1.153395,10,-20
21,1,1.023525,70,-20
21,0,2.754888,90,-100
21,1,0.785602,20,-10
21,0,0.726335,80,-90
21,0,3.405553,60,-100
21,0,0.64262,40,-40
21,0,0.973235,10,-80
21,0,0.666667,20,-70
21,0,0.660658,10,-50
21,0,0.991272,10,-50
21,0,0.988658,40,-80
21,0,0.594063,90,-80
21,0,0.83076,100,-60
21,1,1.146723,50,-20
21,0,0.898198,20,-40
21,1,0.642958,70,-10
21,1,1.101581,100,-10
21,0,0.622275,40,-50
21,1,0.697579,100,-20
21,0,0.858387,100,-70
21,0,1.484333,10,-30
21,0,0.805974,80,-80
21,1,1.154,70,-10
21,0,0.584219,40,-100
21,1,1.340703,40,-20
21,0,1.084188,90,-50
21,1,1.174345,60,-20
21,1,3.109888,30,-10
21,0,0.838977,90,-80
21,0,0.641748,70,-80
21,1,0.948382,60,-10
21,0,0.955135,20,-50
21,0,0.721263,20,-100
21,0,0.641178,40,-90
21,0,0.699842,90,-60
21,0,0.612453,50,-100
21,0,0.696443,70,-90
21,0,0.817092,80,-90
21,0,1.277065,100,-50
21,0,0.574653,30,-50
21,0,1.147953,20,-20
21,0,0.514744,70,-70
21,0,0.522612,100,-60
21,0,0.505898,80,-60
21,0,0.738014,50,-40
21,0,0.544587,70,-40
21,0,0.503778,80,-50
21,1,0.743765,40,-10
21,0,0.551072,40,-60
21,1,1.342349,50,-10
21,0,0.541299,90,-40
21,0,0.667841,50,-80
21,0,0.60654,50,-50
21,1,1.578366,40,-30
21,0,2.208004,30,-40
21,0,0.444645,100,-90
21,0,1.046996,20,-30
21,0,0.497892,70,-40
21,0,0.561773,70,-100
21,0,0.623715,80,-80
21,0,1.04291,20,-40
21,0,1.485831,30,-40
21,0,0.631416,40,-50
21,0,0.554801,20,-90
21,0,0.985277,30,-90
21,1,0.886755,60,-10
21,0,0.567505,80,-70
21,0,0.934039,10,-30
21,0,0.550191,90,-70
21,1,0.724771,100,-20
21,0,0.700063,100,-100
21,0,0.468759,30,-70
21,0,0.534897,100,-70
21,1,0.85394,80,-30
21,0,0.768008,10,-70
21,0,1.261954,20,-20
21,0,0.744143,70,-100
21,0,1.425342,50,-100
21,0,0.717137,60,-80
21,0,0.589234,60,-40
21,0,0.649838,10,-90
21,0,0.996445,20,-30
21,1,0.745189,80,-20
21,0,0.959821,100,-40
21,0,0.701887,40,-80
21,0,0.606599,50,-90
21,0,0.794467,20,-90
21,1,0.671289,80,-20
21,1,0.75255,80,-30
21,1,0.599857,80,-10
21,1,1.132593,40,-30
21,1,0.6607,70,-30
21,0,0.783255,50,-90
21,0,0.71665,90,-70
21,0,0.660616,60,-100
21,0,0.862552,50,-50
21,0,0.472678,100,-80
21,0,0.561892,30,-100
21,0,0.823804,30,-80
21,1,0.779287,50,-20
21,1,0.744565,30,-30
21,1,1.191243,40,-20
21,0,0.532154,20,-60
21,0,0.491423,50,-40
21,0,0.740014,70,-80
21,0,0.93057,10,-60
21,1,0.762026,30,-20
21,0,0.943953,90,-60
21,0,0.598791,70,-60
21,0,0.51543,10,-90
21,0,0.451957,70,-90
21,1,0.558563,10,-20
21,0,0.525198,60,-70
21,1,0.716492,90,-10
21,0,0.72443,10,-70
21,0,0.499821,90,-40
21,0,1.116319,30,-30
21,0,0.461233,80,-40
21,1,0.84731,50,-30
21,0,0.641761,40,-60
21,0,0.492478,80,-100
21,0,0.52499,90,-50
21,0,0.756941,40,-70
21,0,1.130892,10,-10
21,0,0.954412,10,-10
21,0,0.912602,50,-70
21,0,0.768534,20,-10
21,1,2.966697,80,-10
21,0,0.661772,20,-100
21,0,0.607703,70,-70
21,0,0.539564,90,-90
21,1,1.282285,30,-20
21,0,1.332474,90,-30
21,0,1.051959,100,-50
21,0,0.518108,80,-100
21,0,0.678112,60,-80
21,0,0.831349,30,-60
21,0,0.730683,20,-80
21,0,0.883649,50,-70
21,0,0.549417,60,-50
21,1,0.916009,60,-20
21,0,0.572144,10,-100
21,0,0.529514,50,-80
21,0,0.545325,30,-60
21,0,0.567984,30,-50
21,0,0.797835,10,-40
21,0,0.482545,90,-90
21,0,0.483815,40,-70
21,1,0.565722,90,-20
21,0,0.539629,30,-70
21,0,0.505633,30,-100
21,0,0.491195,60,-90
21,0,0.44505,80,-70
21,0,0.872993,10,-60
21,1,0.763625,100,-30
21,0,0.522995,60,-90
21,0,0.419629,100,-80
21,0,0.464164,50,-60
21,0,0.49939,20,-80
21,0,0.453281,90,-20
21,0,0.735612,20,-60
21,0,0.526334,40,-100
21,0,0.573607,20,-70
21,0,0.546751,90,-100
21,0,0.753418,60,-60
21,1,0.944143,70,-30
21,0,0.566875,70,-50
21,0,0.508858,30,-80
21,0,0.556711,10,-80
21,0,0.714706,40,-90
21,0,0.562769,80,-60
21,0,0.856685,70,-50
21,1,0.939324,60,-30
21,0,0.642023,70,-60
21,0,0.412728,60,-50
21,0,0.52069,80,-50
21,1,0.671917,40,-10
22,0,1.698268,10,-50
22,0,2.267531,90,-60
22,0,1.070211,20,-40
22,0,0.592411,50,-80
22,1,3.197594,90,-20
22,0,0.931704,50,-100
22,0,1.010814,30,-60
22,1,1.087953,80,-20
22,0,0.416914,100,-70
22,0,1.081018,60,-30
22,1,1.603163,50,-20
22,0,0.663617,30,-100
22,0,0.850093,20,-30
22,0,0.437727,50,-70
22,1,1.976668,70,-20
22,0,1.35035,80,-100
22,0,1.229864,80,-80
22,0,0.634085,70,-100
22,1,1.838837,20,-10
22,0,1.507209,20,-20
22,0,0.844924,10,-100
22,0,0.680935,70,-100
22,0,0.602804,100,-30
22,0,0.656211,100,-80
22,0,0.731491,40,-30
22,0,0.450655,40,-50
22,0,1.206472,60,-10
22,0,0.891347,100,-90
22,0,0.597425,90,-50
22,0,0.587417,40,-80
22,0,0.457404,50,-60
22,0,1.708505,20,-10
22,0,0.621514,60,-100
22,0,0.434256,50,-40
22,0,0.406837,80,-50
22,0,0.492005,90,-40
22,1,1.317101,100,-20
22,1,1.934564,50,-20
22,0,1.127799,10,-70
22,0,0.431756,70,-50
22,0,1.10704,10,-80
22,0,1.003882,20,-100
22,1,1.937378,100,-10
22,0,1.528443,100,-80
22,1,1.736464,90,-10
22,0,0.648293,80,-40
22,1,1.050819,40,-10
22,0,0.749861,100,-100
22,0,1.114566,90,-100
22,0,0.418857,100,-90
22,0,0.411174,70,-30
22,0,0.445004,80,-60
22,0,0.471603,100,-100
22,0,0.465478,40,-90
22,0,0.787459,30,-20
22,0,0.488281,90,-90
22,0,0.402225,90,-100
22,1,1.591326,70,-10
22,0,0.436903,90,-60
22,0,0.504127,80,-40
22,1,1.056647,40,-10
22,0,0.64349,60,-60
22,0,1.094343,30,-100
22,0,0.727184,10,-60
22,0,0.462926,40,-70
22,0,0.448771,60,-50
22,0,0.50804,40,-90
22,0,0.404661,70,-70
22,1,1.152662,40,-20
22,0,0.463982,60,-70
22,0,0.785906,60,-90
22,0,0.640025,30,-80
22,0,0.418613,60,-60
22,0,1.238389,20,-50
22,0,1.689428,100,-40
22,0,0.914439,20,-90
22,1,1.098516,50,-10
22,0,0.707737,80,-50
22,0,0.788578,20,-70
22,0,0.513176,60,-40
22,0,0.481751,30,-60
22,0,0.451947,80,-30
22,0,0.510201,60,-40
22,0,0.57495,40,-100
22,0,0.484719,30,-30
22,0,0.494662,50,-50
22,0,0.527509,70,-30
22,0,0.478591,70,-80
22,0,0.536523,70,-60
22,0,1.478402,100,-30
22,0,0.720169,50,-80
22,0,2.815187,10,-10
22,0,0.564003,40,-80
22,0,0.442208,50,-70
22,0,0.629143,80,-90
22,0,1.065258,10,-50
22,0,0.67221,30,-40
22,1,1.098111,80,-20
22,0,0.451077,40,-40
22,0,0.566123,10,-80
22,0,0.846493,10,-30
22,1,1.097177,100,-20
22,0,0.609995,20,-50
22,0,1.022578,100,-60
22,0,0.778079,90,-90
22,0,0.656121,50,-50
22,1,1.850685,70,-10
22,0,0.598381,60,-50
22,0,0.419724,90,-30
22,0,0.511663,50,-90
22,0,1.832118,10,-40
22,0,0.732508,30,-70
22,0,0.964575,10,-90
22,0,0.46723,50,-30
22,0,0.413371,70,-40
22,1,1.92925,90,-20
22,0,0.512749,20,-90
22,1,1.08948,50,-10
22,1,1.074671,60,-10
22,0,0.500877,80,-60
22,1,0.90165,90,-10
22,0,0.97487,20,-80
22,0,0.452485,40,-40
22,1,1.030783,60,-20
22,0,0.618432,90,-50
22,0,0.41951,30,-90
22,0,0.535402,30,-90
22,0,0.478618,60,-70
22,0,0.480592,40,-50
22,0,0.466681,50,-90
22,0,0.812956,20,-20
22,0,0.505687,80,-90
22,1,1.306287,80,-10
22,0,0.627149,20,-30
22,0,0.900565,30,-30
22,0,1.053228,20,-70
22,0,0.503426,90,-70
22,0,0.551798,20,-60
22,0,0.623239,100,-70
22,0,1.250948,50,-100
22,0,1.406032,30,-20
22,0,0.753733,70,-80
22,0,0.480252,50,-30
22,0,0.417896,80,-80
22,0,0.445736,30,-50
22,0,0.456368,90,-80
22,0,0.954276,10,-40
22,0,0.449164,90,-80
22,1,0.996346,60,-20
22,0,0.761662,20,-80
22,0,0.408383,40,-60
22,0,0.445082,70,-60
22,0,1.007408,10,-20
22,0,0.411752,100,-40
22,0,1.776073,30,-10
22,0,0.734476,10,-30
22,0,0.645803,80,-70
22,0,0.520639,100,-50
22,0,0.471914,100,-60
22,0,0.497647,90,-40
22,0,0.498421,90,-30
22,0,0.651016,50,-40
22,0,0.509637,40,-60
22,1,1.366043,40,-20
22,0,0.636476,20,-100
22,0,0.431579,60,-30
22,0,0.482997,30,-80
22,0,0.532899,70,-90
22,1,1.299973,80,-10
22,0,1.029564,80,-30
22,0,0.536966,70,-40
22,0,0.487779,100,-50
22,0,1.97697,10,-20
22,0,0.870506,70,-90
22,1,0.864198,70,-20
22,0,0.722197,60,-100
22,0,0.505602,40,-100
22,0,0.417891,80,-100
22,0,0.550042,60,-90
22,0,1.901017,20,-60
22,0,0.494332,30,-40
22,0,0.551382,90,-70
22,0,0.566156,30,-50
22,0,0.788146,10,-100
22,1,0.976609,100,-10
22,0,1.102049,10,-70
22,0,0.551003,70,-50
22,0,2.54137,20,-40
22,0,0.420711,60,-80
22,1,2.407842,30,-10
22,0,0.405322,10,-90
23,0,2.229965,50,-80
23,0,1.490846,20,-50
23,1,2.156449,20,-10
23,0,1.418986,60,-100
23,0,1.543173,70,-70
23,1,2.710072,20,-20
23,0,0.78351,90,-90
23,0,1.021625,40,-100
23,0,0.593607,60,-90
23,1,0.918838,80,-20
23,1,0.654919,60,-20
23,0,0.849826,80,-70
23,1,1.909581,90,-40
23,1,1.166632,30,-10
23,0,0.692736,80,-70
23,0,0.40555,10,-70
23,0,0.521628,40,-70
23,0,0.608613,70,-90
23,0,0.484612,50,-80
23,1,1.277978,100,-40
23,0,1.031972,20,-80
23,0,0.636083,30,-100
23,0,0.950797,30,-30
23,0,0.685519,30,-30
23,0,0.934333,70,-50
23,0,0.829812,80,-100
23,1,0.881626,70,-20
23,0,1.083802,90,-100
23,1,1.125762,60,-30
23,0,1.309467,100,-60
23,1,0.965436,100,-30
23,1,0.724142,100,-40
23,0,0.635631,60,-80
23,0,0.622868,90,-50
23,0,0.778791,90,-60
23,1,0.840951,70,-30
23,0,1.036345,20,-40
23,0,0.655613,50,-50
23,0,0.881731,100,-90
23,0,0.506977,10,-70
23,0,0.610798,100,-80
23,0,1.199551,30,-70
23,1,0.716372,20,-10
23,0,0.645173,90,-90
23,0,0.591704,60,-90
23,0,0.700232,40,-70
23,0,1.485741,10,-100
23,1,2.039042,10,-10
23,0,0.994875,20,-30
23,1,0.912371,90,-20
23,0,0.677807,60,-40
23,1,0.655106,60,-20
23,0,0.569757,30,-90
23,0,0.423792,30,-80
23,0,0.690845,40,-90
23,0,0.908245,60,-40
23,0,0.724947,80,-60
23,1,1.54024,80,-40
23,0,0.859139,10,-40
23,0,0.709265,90,-60
23,0,0.637385,40,-100
23,1,1.064592,80,-10
23,0,0.939418,40,-80
23,0,0.754012,90,-80
23,1,1.055985,30,-20
23,1,1.755439,70,-40
23,1,0.738566,40,-10
23,1,0.737778,100,-20
23,1,1.281071,10,-20
23,0,1.138654,10,-20
23,0,0.722163,90,-70
23,1,0.746166,10,-10
23,0,0.64972,50,-70
23,1,1.08408,80,-30
23,0,0.750928,30,-60
23,0,0.702344,90,-40
23,0,0.551556,70,-60
23,1,1.134188,80,-30
23,0,0.669654,50,-40
23,0,0.679133,20,-30
23,1,0.75222,90,-20
23,0,0.551833,70,-60
23,1,0.830172,100,-10
23,0,0.810961,30,-60
23,0,0.646939,10,-80
23,0,0.48956,80,-90
23,0,0.882328,30,-100
23,0,0.476303,80,-80
23,0,0.85415,30,-90
23,0,0.520377,40,-30
23,0,1.103425,30,-20
23,1,1.127769,40,-20
23,0,0.742973,30,-70
23,0,0.797894,80,-50
23,0,0.506346,50,-50
23,1,0.906989,80,-20
23,0,0.691131,30,-80
23,0,0.644333,90,-80
23,0,0.519219,90,-70
23,0,0.671593,40,-50
23,1,1.49432,70,-20
23,1,0.64734,40,-10
23,0,0.978501,100,-60
23,0,0.744698,20,-80
23,0,0.487483,100,-100
23,0,0.687775,30,-40
23,1,0.672645,60,-10
23,0,0.601875,50,-30
23,0,0.622628,80,-100
23,0,0.810356,60,-50
23,0,0.631039,50,-60
23,0,0.659004,60,-50
23,0,0.749928,70,-50
23,0,0.676557,10,-100
23,0,0.573708,40,-60
23,1,0.650948,50,-10
23,0,1.085751,50,-30
23,1,0.902382,70,-30
23,1,0.959801,70,-10
23,0,1.10177,90,-50
23,0,0.534605,70,-70
23,0,0.58276,70,-80
23,0,1.123817,50,-100
23,0,0.788077,10,-60
23,0,0.800624,50,-90
23,0,1.20555,10,-40
23,0,0.681459,70,-100
23,0,0.539136,40,-80
23,0,0.754064,100,-50
23,0,0.84809,40,-60
23,1,0.603523,60,-10
23,0,0.855573,20,-90
23,0,0.617684,80,-80
23,0,0.582054,90,-100
23,0,0.667641,50,-90
23,1,0.774699,90,-10
23,0,0.796217,10,-90
23,0,0.776909,20,-40
23,0,0.902321,60,-100
23,1,0.766351,40,-20
23,1,0.764155,50,-20
23,0,0.530171,50,-70
23,0,0.530299,100,-70
23,0,0.650034,70,-40
23,1,0.93284,50,-20
23,1,0.668753,80,-10
23,1,1.535411,60,-30
23,0,0.639749,70,-90
23,1,0.738948,100,-20
23,1,0.722476,100,-30
23,0,0.744496,20,-60
23,0,0.51177,40,-40
23,0,0.864382,10,-30
23,0,0.626669,50,-60
23,0,0.438406,10,-50
23,0,0.569816,20,-20
23,0,0.671803,40,-90
23,0,1.048916,10,-90
23,0,0.572394,60,-70
23,0,0.474285,60,-60
23,0,0.588388,40,-50
23,0,0.984768,80,-60
23,0,1.0782,40,-30
23,0,0.976355,20,-60
23,1,0.678044,100,-10
23,0,0.808389,30,-40
23,0,1.093044,80,-50
23,0,0.726055,40,-40
23,1,1.453356,80,-40
23,0,0.791489,20,-90
23,0,0.83615,100,-90
23,0,1.247537,100,-50
23,0,0.930362,10,-50
23,1,0.714463,90,-30
23,0,0.60248,100,-100
23,0,1.07857,10,-80
23,0,0.58446,60,-60
23,0,0.661376,100,-80
23,0,0.879233,50,-40
23,0,0.881103,10,-60
23,1,1.275154,70,-10
23,0,0.660933,80,-90
23,0,0.727397,100,-70
23,0,1.070685,20,-70
23,0,0.616832,50,-100
23,0,0.645414,20,-50
23,0,0.704085,10,-30
23,0,0.560184,60,-80
23,0,0.566702,70,-80
23,1,0.86994,90,-10
23,0,1.151566,30,-50
23,1,0.823039,90,-30
23,0,0.594161,20,-100
23,0,0.838782,20,-100
23,1,0.793678,30,-10
23,1,0.982191,50,-10
23,0,0.683795,60,-70
23,0,0.733197,70,-100
23,0,0.604228,20,-70
23,0,0.496941,30,-50
24,0,1.33944,50,-50
