,knode_name,stochastic,observed,subj,node,tag,depends,hidden,subj_idx,trial,rt,response,gain,loss,sure,mean,std,2.5q,25q,50q,75q,97.5q,mc err,map
z_subj_trans.3,z_subj_trans,True,False,True,z_subj_trans.3,(),['subj_idx'],True,3,,,,,,,,,,,,,,,-0.7469595729083814
z_subj_trans.4,z_subj_trans,True,False,True,z_subj_trans.4,(),['subj_idx'],True,4,,,,,,,,,,,,,,,-0.597705003815334
z_subj_trans.5,z_subj_trans,True,False,True,z_subj_trans.5,(),['subj_idx'],True,5,,,,,,,,,,,,,,,-0.4019869929695223
z_subj_trans.6,z_subj_trans,True,False,True,z_subj_trans.6,(),['subj_idx'],True,6,,,,,,,,,,,,,,,-0.1999761867531394
z_subj_trans.7,z_subj_trans,True,False,True,z_subj_trans.7,(),['subj_idx'],True,7,,,,,,,,,,,,,,,-0.38179410683648857
z_subj_trans.8,z_subj_trans,True,False,True,z_subj_trans.8,(),['subj_idx'],True,8,,,,,,,,,,,,,,,-0.7238274223265799
z_subj_trans.9,z_subj_trans,True,False,True,z_subj_trans.9,(),['subj_idx'],True,9,,,,,,,,,,,,,,,-0.32972475302510923
z_subj_trans.10,z_subj_trans,True,False,True,z_subj_trans.10,(),['subj_idx'],True,10,,,,,,,,,,,,,,,-0.6243761318041339
z_subj_trans.11,z_subj_trans,True,False,True,z_subj_trans.11,(),['subj_idx'],True,11,,,,,,,,,,,,,,,-0.3949789397816658
z_subj_trans.12,z_subj_trans,True,False,True,z_subj_trans.12,(),['subj_idx'],True,12,,,,,,,,,,,,,,,-0.5404229320732672
z_subj_trans.13,z_subj_trans,True,False,True,z_subj_trans.13,(),['subj_idx'],True,13,,,,,,,,,,,,,,,-0.47452568897515873
z_subj_trans.14,z_subj_trans,True,False,True,z_subj_trans.14,(),['subj_idx'],True,14,,,,,,,,,,,,,,,-0.4752863286227755
z_subj_trans.15,z_subj_trans,True,False,True,z_subj_trans.15,(),['subj_idx'],True,15,,,,,,,,,,,,,,,-0.39476120803159487
z_subj_trans.16,z_subj_trans,True,False,True,z_subj_trans.16,(),['subj_idx'],True,16,,,,,,,,,,,,,,,-0.6781580502822316
z_subj_trans.17,z_subj_trans,True,False,True,z_subj_trans.17,(),['subj_idx'],True,17,,,,,,,,,,,,,,,-0.6905887189122635
z_subj_trans.18,z_subj_trans,True,False,True,z_subj_trans.18,(),['subj_idx'],True,18,,,,,,,,,,,,,,,-0.6037748574812619
z_subj_trans.19,z_subj_trans,True,False,True,z_subj_trans.19,(),['subj_idx'],True,19,,,,,,,,,,,,,,,-0.48799411841386203
z_subj_trans.20,z_subj_trans,True,False,True,z_subj_trans.20,(),['subj_idx'],True,20,,,,,,,,,,,,,,,-0.2846527785644308
z_subj_trans.21,z_subj_trans,True,False,True,z_subj_trans.21,(),['subj_idx'],True,21,,,,,,,,,,,,,,,-0.4297374677904046
z_subj_trans.22,z_subj_trans,True,False,True,z_subj_trans.22,(),['subj_idx'],True,22,,,,,,,,,,,,,,,-0.6729858891607855
z_subj_trans.23,z_subj_trans,True,False,True,z_subj_trans.23,(),['subj_idx'],True,23,,,,,,,,,,,,,,,-0.39169585580215044
z_subj_trans.24,z_subj_trans,True,False,True,z_subj_trans.24,(),['subj_idx'],True,24,,,,,,,,,,,,,,,-0.4257626781986099
z_subj_trans.25,z_subj_trans,True,False,True,z_subj_trans.25,(),['subj_idx'],True,25,,,,,,,,,,,,,,,-0.5802111171133801
