"","participant_str","participant_num","condition","onset","duration","gain","loss","RT","participant_response","ordinal_response"
"589","sub-003",3,"Equal indifference",87.528,4,28,16,1.04,"strongly_accept",4
"590","sub-003",3,"Equal indifference",93.729,4,30,20,1.663,"strongly_accept",4
"591","sub-003",3,"Equal indifference",98.932,4,14,18,2.081,"strongly_accept",4
"592","sub-003",3,"Equal indifference",104.731,4,16,11,1.454,"strongly_accept",4
"593","sub-003",3,"Equal indifference",113.632,4,32,7,1.663,"strongly_accept",4
"594","sub-003",3,"Equal indifference",118.834,4,12,18,2.076,"weakly_reject",2
"595","sub-003",3,"Equal indifference",124.234,4,38,18,0.936,"strongly_accept",4
"596","sub-003",3,"Equal indifference",129.236,4,40,8,0.937,"strongly_accept",4
"597","sub-003",3,"Equal indifference",139.129,4,20,16,1.871,"weakly_accept",3
"598","sub-003",3,"Equal indifference",144.329,4,18,8,1.351,"strongly_accept",4
"599","sub-003",3,"Equal indifference",152.33,4,40,5,1.246,"strongly_accept",4
"600","sub-003",3,"Equal indifference",160.529,4,12,15,2.289,"weakly_accept",3
"601","sub-003",3,"Equal indifference",166.229,4,30,16,2.802,"strongly_accept",4
"602","sub-003",3,"Equal indifference",175.129,4,20,11,0.935,"strongly_accept",4
"603","sub-003",3,"Equal indifference",182.03,4,12,14,2.183,"weakly_reject",2
"604","sub-003",3,"Equal indifference",189.43,4,40,17,1.665,"strongly_accept",4
"605","sub-003",3,"Equal indifference",196.131,4,26,5,1.458,"strongly_accept",4
"606","sub-003",3,"Equal indifference",203.931,4,18,6,0.832,"strongly_accept",4
"607","sub-003",3,"Equal indifference",209.733,4,28,7,0,"NoResp",NA
"608","sub-003",3,"Equal indifference",215.334,4,16,9,0,"NoResp",NA
"609","sub-003",3,"Equal indifference",220.935,4,16,7,0,"NoResp",NA
"610","sub-003",3,"Equal indifference",227.036,4,30,7,0,"NoResp",NA
"611","sub-003",3,"Equal indifference",233.03,4,12,6,3.017,"strongly_accept",4
"612","sub-003",3,"Equal indifference",240.63,4,10,12,1.457,"weakly_reject",2
"613","sub-003",3,"Equal indifference",246.131,4,16,15,2.186,"weakly_reject",2
"614","sub-003",3,"Equal indifference",253.63,4,16,8,1.142,"strongly_accept",4
"615","sub-003",3,"Equal indifference",260.23,4,28,18,1.04,"strongly_accept",4
"616","sub-003",3,"Equal indifference",267.831,4,34,15,0.833,"strongly_accept",4
"617","sub-003",3,"Equal indifference",275.731,4,24,11,0.833,"strongly_accept",4
"618","sub-003",3,"Equal indifference",283.831,4,34,12,1.458,"strongly_accept",4
"619","sub-003",3,"Equal indifference",288.931,4,24,20,1.768,"strongly_accept",4
"620","sub-003",3,"Equal indifference",294.031,4,22,16,2.289,"strongly_accept",4
"621","sub-003",3,"Equal indifference",299.932,4,20,6,1.354,"strongly_accept",4
"622","sub-003",3,"Equal indifference",306.533,4,24,16,1.249,"strongly_accept",4
"623","sub-003",3,"Equal indifference",315.335,4,26,13,0,"NoResp",NA
"624","sub-003",3,"Equal indifference",323.136,4,16,20,1.873,"weakly_reject",2
"625","sub-003",3,"Equal indifference",331.532,4,10,19,1.978,"weakly_reject",2
"626","sub-003",3,"Equal indifference",340.832,4,18,11,2.289,"strongly_accept",4
"627","sub-003",3,"Equal indifference",348.232,4,12,8,1.354,"strongly_accept",4
"628","sub-003",3,"Equal indifference",355.632,4,40,15,0.52,"strongly_accept",4
"629","sub-003",3,"Equal indifference",361.832,4,24,6,0.727,"strongly_accept",4
"630","sub-003",3,"Equal indifference",370.935,4,30,18,3.225,"strongly_accept",4
"631","sub-003",3,"Equal indifference",376.432,4,36,14,1.144,"strongly_accept",4
"632","sub-003",3,"Equal indifference",385.733,4,36,19,1.246,"strongly_accept",4
"633","sub-003",3,"Equal indifference",391.332,4,26,18,1.353,"strongly_accept",4
"634","sub-003",3,"Equal indifference",400.333,4,30,12,0.937,"strongly_accept",4
"635","sub-003",3,"Equal indifference",406.034,4,18,17,1.977,"weakly_accept",3
"636","sub-003",3,"Equal indifference",412.535,4,22,18,1.768,"strongly_accept",4
"637","sub-003",3,"Equal indifference",422.133,4,36,11,0.938,"strongly_accept",4
"638","sub-003",3,"Equal indifference",429.033,4,32,15,2.599,"strongly_accept",4
"639","sub-003",3,"Equal indifference",434.033,4,32,11,1.243,"strongly_accept",4
"640","sub-003",3,"Equal indifference",441.034,4,36,9,0.833,"strongly_accept",4
"641","sub-003",3,"Equal indifference",4.05,4,16,12,3.428,"strongly_accept",4
"642","sub-003",3,"Equal indifference",9.533,4,38,5,1.042,"strongly_accept",4
"643","sub-003",3,"Equal indifference",16.934,4,40,9,0.831,"strongly_accept",4
"644","sub-003",3,"Equal indifference",26.236,4,20,14,1.038,"strongly_accept",4
"645","sub-003",3,"Equal indifference",34.629,4,40,13,0.937,"strongly_accept",4
"646","sub-003",3,"Equal indifference",40.429,4,10,13,0.832,"strongly_accept",4
"647","sub-003",3,"Equal indifference",47.329,4,24,19,1.038,"strongly_accept",4
"648","sub-003",3,"Equal indifference",53.93,4,34,18,1.04,"strongly_accept",4
"649","sub-003",3,"Equal indifference",61.529,4,10,5,2.289,"weakly_reject",2
"650","sub-003",3,"Equal indifference",67.229,4,14,20,1.664,"weakly_reject",2
"651","sub-003",3,"Equal indifference",72.43,4,22,15,1.354,"strongly_accept",4
"652","sub-003",3,"Equal indifference",78.629,4,38,11,1.144,"strongly_accept",4
"653","sub-003",3,"Equal indifference",87.53,4,16,14,2.912,"weakly_reject",2
"654","sub-003",3,"Equal indifference",97.131,4,32,16,1.039,"strongly_accept",4
"655","sub-003",3,"Equal indifference",102.233,4,14,17,1.456,"weakly_reject",2
"656","sub-003",3,"Equal indifference",111.334,4,34,10,1.249,"strongly_accept",4
"657","sub-003",3,"Equal indifference",116.835,4,36,5,0.936,"strongly_accept",4
"658","sub-003",3,"Equal indifference",125.031,4,22,14,2.601,"strongly_accept",4
"659","sub-003",3,"Equal indifference",130.531,4,32,6,0.938,"strongly_accept",4
"660","sub-003",3,"Equal indifference",136.53,4,12,12,1.769,"weakly_reject",2
"661","sub-003",3,"Equal indifference",141.931,4,26,7,0.938,"strongly_accept",4
"662","sub-003",3,"Equal indifference",147.531,4,24,7,1.04,"strongly_accept",4
"663","sub-003",3,"Equal indifference",155.431,4,32,18,1.145,"strongly_accept",4
"664","sub-003",3,"Equal indifference",161.131,4,10,14,1.562,"weakly_reject",2
"665","sub-003",3,"Equal indifference",170.231,4,40,14,1.144,"strongly_accept",4
"666","sub-003",3,"Equal indifference",176.731,4,14,19,1.662,"weakly_reject",2
"667","sub-003",3,"Equal indifference",182.331,4,34,17,1.143,"strongly_accept",4
"668","sub-003",3,"Equal indifference",189.732,4,10,8,2.391,"weakly_reject",2
"669","sub-003",3,"Equal indifference",197.833,4,18,18,2.392,"weakly_reject",2
"670","sub-003",3,"Equal indifference",207.734,4,26,8,1.139,"strongly_accept",4
"671","sub-003",3,"Equal indifference",215.335,4,36,13,1.559,"strongly_accept",4
"672","sub-003",3,"Equal indifference",225.032,4,10,9,0.831,"strongly_accept",4
"673","sub-003",3,"Equal indifference",230.532,4,30,15,1.353,"strongly_accept",4
"674","sub-003",3,"Equal indifference",236.732,4,22,12,1.247,"strongly_accept",4
"675","sub-003",3,"Equal indifference",241.732,4,14,5,0.938,"strongly_accept",4
"676","sub-003",3,"Equal indifference",246.934,4,26,10,1.144,"strongly_accept",4
"677","sub-003",3,"Equal indifference",253.033,4,38,10,1.041,"strongly_accept",4
"678","sub-003",3,"Equal indifference",258.233,4,32,17,0.936,"strongly_accept",4
"679","sub-003",3,"Equal indifference",264.032,4,28,11,0.937,"strongly_accept",4
"680","sub-003",3,"Equal indifference",270.732,4,32,9,0.933,"strongly_accept",4
"681","sub-003",3,"Equal indifference",277.633,4,18,9,1.039,"strongly_accept",4
"682","sub-003",3,"Equal indifference",282.633,4,12,16,1.458,"weakly_reject",2
"683","sub-003",3,"Equal indifference",290.433,4,22,6,1.872,"strongly_accept",4
"684","sub-003",3,"Equal indifference",299.434,4,36,6,1.04,"strongly_accept",4
"685","sub-003",3,"Equal indifference",305.035,4,14,11,1.767,"weakly_reject",2
"686","sub-003",3,"Equal indifference",312.436,4,40,6,1.664,"strongly_accept",4
"687","sub-003",3,"Equal indifference",320.233,4,36,17,1.142,"strongly_accept",4
"688","sub-003",3,"Equal indifference",326.333,4,40,19,0.936,"strongly_accept",4
"689","sub-003",3,"Equal indifference",332.935,4,12,5,1.036,"strongly_accept",4
"690","sub-003",3,"Equal indifference",340.534,4,32,19,1.248,"strongly_accept",4
"691","sub-003",3,"Equal indifference",349.834,4,28,14,1.456,"strongly_accept",4
"692","sub-003",3,"Equal indifference",357.534,4,16,19,2.39,"weakly_reject",2
"693","sub-003",3,"Equal indifference",363.734,4,20,19,1.663,"weakly_reject",2
"694","sub-003",3,"Equal indifference",371.734,4,36,15,1.25,"strongly_accept",4
"695","sub-003",3,"Equal indifference",377.834,4,28,19,1.56,"strongly_accept",4
"696","sub-003",3,"Equal indifference",386.734,4,30,5,0.728,"strongly_accept",4
"697","sub-003",3,"Equal indifference",393.735,4,28,12,0.832,"strongly_accept",4
"698","sub-003",3,"Equal indifference",399.134,4,20,12,0.935,"strongly_accept",4
"699","sub-003",3,"Equal indifference",404.235,4,22,17,2.078,"strongly_accept",4
"700","sub-003",3,"Equal indifference",410.137,4,18,16,1.765,"weakly_reject",2
"701","sub-003",3,"Equal indifference",415.837,4,24,12,1.56,"strongly_accept",4
"702","sub-003",3,"Equal indifference",424.735,4,22,5,1.144,"strongly_accept",4
"703","sub-003",3,"Equal indifference",432.235,4,30,13,1.559,"strongly_accept",4
"704","sub-003",3,"Equal indifference",441.035,4,24,8,1.873,"strongly_accept",4
"705","sub-003",3,"Equal indifference",4.044,4,14,16,2.391,"weakly_reject",2
"706","sub-003",3,"Equal indifference",9.435,4,34,6,0.937,"strongly_accept",4
"707","sub-003",3,"Equal indifference",16.335,4,12,20,1.872,"weakly_reject",2
"708","sub-003",3,"Equal indifference",25.235,4,14,12,1.768,"weakly_reject",2
"709","sub-003",3,"Equal indifference",34.136,4,12,13,1.455,"weakly_reject",2
"710","sub-003",3,"Equal indifference",39.636,4,10,11,1.561,"weakly_reject",2
"711","sub-003",3,"Equal indifference",48.736,4,24,18,1.041,"strongly_accept",4
"712","sub-003",3,"Equal indifference",54.836,4,26,14,0.938,"strongly_accept",4
"713","sub-003",3,"Equal indifference",63.719,4,14,8,1.143,"strongly_accept",4
"714","sub-003",3,"Equal indifference",71.321,4,14,13,1.976,"weakly_reject",2
"715","sub-003",3,"Equal indifference",78.022,4,14,15,1.56,"weakly_reject",2
"716","sub-003",3,"Equal indifference",85.623,4,18,15,2.808,"weakly_reject",2
"717","sub-003",3,"Equal indifference",93.024,4,34,9,1.663,"strongly_accept",4
"718","sub-003",3,"Equal indifference",100.826,4,36,18,3.949,"strongly_accept",4
"719","sub-003",3,"Equal indifference",109.937,4,18,12,1.665,"weakly_reject",2
"720","sub-003",3,"Equal indifference",116.529,4,22,7,1.249,"strongly_accept",4
"721","sub-003",3,"Equal indifference",121.53,4,38,17,1.142,"strongly_accept",4
"722","sub-003",3,"Equal indifference",127.731,4,30,19,1.25,"strongly_accept",4
"723","sub-003",3,"Equal indifference",132.937,4,22,20,3.535,"weakly_reject",2
"724","sub-003",3,"Equal indifference",138.433,4,12,17,1.352,"weakly_reject",2
"725","sub-003",3,"Equal indifference",146.434,4,26,17,1.562,"strongly_accept",4
"726","sub-003",3,"Equal indifference",152.538,4,28,10,1.665,"strongly_accept",4
"727","sub-003",3,"Equal indifference",158.137,4,26,12,2.807,"strongly_accept",4
"728","sub-003",3,"Equal indifference",167.121,4,38,8,0,"NoResp",NA
"729","sub-003",3,"Equal indifference",175.222,4,20,10,1.145,"strongly_accept",4
"730","sub-003",3,"Equal indifference",184.926,4,12,11,1.142,"weakly_reject",2
"731","sub-003",3,"Equal indifference",191.925,4,26,20,1.561,"strongly_accept",4
"732","sub-003",3,"Equal indifference",199.727,4,28,13,3.013,"strongly_accept",4
"733","sub-003",3,"Equal indifference",205.527,4,36,20,1.352,"strongly_accept",4
"734","sub-003",3,"Equal indifference",211.429,4,30,9,3.951,"strongly_accept",4
"735","sub-003",3,"Equal indifference",220.73,4,26,19,0.833,"strongly_accept",4
"736","sub-003",3,"Equal indifference",226.331,4,18,7,1.353,"strongly_accept",4
"737","sub-003",3,"Equal indifference",232.533,4,38,12,1.561,"strongly_accept",4
"738","sub-003",3,"Equal indifference",240.939,4,22,9,1.977,"strongly_accept",4
"739","sub-003",3,"Equal indifference",246.635,4,10,6,2.08,"weakly_reject",2
"740","sub-003",3,"Equal indifference",252.336,4,18,13,1.768,"strongly_accept",4
"741","sub-003",3,"Equal indifference",257.322,4,30,6,0,"NoResp",NA
"742","sub-003",3,"Equal indifference",263.823,4,22,13,3.534,"strongly_accept",4
"743","sub-003",3,"Equal indifference",271.323,4,20,17,1.143,"strongly_accept",4
"744","sub-003",3,"Equal indifference",276.423,4,32,8,1.145,"strongly_accept",4
"745","sub-003",3,"Equal indifference",281.824,4,10,17,1.352,"weakly_reject",2
"746","sub-003",3,"Equal indifference",287.425,4,40,20,1.124,"strongly_accept",4
"747","sub-003",3,"Equal indifference",292.526,4,24,10,1.144,"strongly_accept",4
"748","sub-003",3,"Equal indifference",299.93,4,34,16,1.144,"strongly_accept",4
"749","sub-003",3,"Equal indifference",307.529,4,40,16,1.145,"strongly_accept",4
"750","sub-003",3,"Equal indifference",316.331,4,34,5,1.04,"strongly_accept",4
"751","sub-003",3,"Equal indifference",322.532,4,18,5,3.223,"strongly_accept",4
"752","sub-003",3,"Equal indifference",332.133,4,20,13,0,"NoResp",NA
"753","sub-003",3,"Equal indifference",338.234,4,28,15,1.87,"strongly_accept",4
"754","sub-003",3,"Equal indifference",345.94,4,14,7,2.391,"strongly_accept",4
"755","sub-003",3,"Equal indifference",355.823,4,38,16,1.454,"strongly_accept",4
"756","sub-003",3,"Equal indifference",363.224,4,36,16,1.146,"strongly_accept",4
"757","sub-003",3,"Equal indifference",370.124,4,34,11,2.602,"strongly_accept",4
"758","sub-003",3,"Equal indifference",375.928,4,38,7,0.936,"strongly_accept",4
"759","sub-003",3,"Equal indifference",382.525,4,28,6,1.245,"strongly_accept",4
"760","sub-003",3,"Equal indifference",390.427,4,18,19,0.936,"strongly_accept",4
"761","sub-003",3,"Equal indifference",395.929,4,40,11,1.665,"strongly_accept",4
"762","sub-003",3,"Equal indifference",401.129,4,12,7,1.041,"strongly_accept",4
"763","sub-003",3,"Equal indifference",407.13,4,16,18,1.665,"weakly_reject",2
"764","sub-003",3,"Equal indifference",412.33,4,26,6,2.392,"strongly_accept",4
"765","sub-003",3,"Equal indifference",417.832,4,26,15,1.038,"strongly_accept",4
"766","sub-003",3,"Equal indifference",423.533,4,24,5,1.869,"strongly_accept",4
"767","sub-003",3,"Equal indifference",431.734,4,32,10,1.144,"strongly_accept",4
"768","sub-003",3,"Equal indifference",441.036,4,16,10,2.185,"strongly_accept",4
"1025","sub-005",5,"Equal indifference",4.053,4,14,14,1.767,"weakly_accept",3
"1026","sub-005",5,"Equal indifference",10.234,4,26,9,1.144,"strongly_accept",4
"1027","sub-005",5,"Equal indifference",16.733,4,20,8,1.663,"weakly_accept",3
"1028","sub-005",5,"Equal indifference",23.633,4,30,14,1.766,"weakly_accept",3
"1029","sub-005",5,"Equal indifference",32.434,4,22,8,1.145,"strongly_accept",4
"1030","sub-005",5,"Equal indifference",37.935,4,16,5,2.495,"strongly_accept",4
"1031","sub-005",5,"Equal indifference",45.537,4,30,8,2.082,"strongly_accept",4
"1032","sub-005",5,"Equal indifference",54.534,4,30,10,1.455,"weakly_accept",3
"1033","sub-005",5,"Equal indifference",61.934,4,12,19,1.351,"strongly_reject",1
"1034","sub-005",5,"Equal indifference",67.634,4,12,10,2.183,"strongly_reject",1
"1035","sub-005",5,"Equal indifference",72.634,4,28,20,3.014,"weakly_reject",2
"1036","sub-005",5,"Equal indifference",81.935,4,10,20,1.56,"strongly_reject",1
"1037","sub-005",5,"Equal indifference",87.134,4,16,16,2.387,"weakly_accept",3
"1038","sub-005",5,"Equal indifference",94.834,4,10,10,2.181,"weakly_reject",2
"1039","sub-005",5,"Equal indifference",100.834,4,28,8,1.244,"strongly_accept",4
"1040","sub-005",5,"Equal indifference",107.735,4,32,20,2.288,"weakly_reject",2
"1041","sub-005",5,"Equal indifference",112.735,4,18,14,2.807,"weakly_reject",2
"1042","sub-005",5,"Equal indifference",121.635,4,10,18,1.142,"strongly_reject",1
"1043","sub-005",5,"Equal indifference",128.235,4,36,12,1.768,"weakly_accept",3
"1044","sub-005",5,"Equal indifference",133.735,4,28,5,1.247,"strongly_accept",4
"1045","sub-005",5,"Equal indifference",139.937,4,36,7,1.144,"strongly_accept",4
"1046","sub-005",5,"Equal indifference",145.838,4,38,20,3.329,"weakly_accept",3
"1047","sub-005",5,"Equal indifference",151.338,4,12,9,2.705,"strongly_reject",1
"1048","sub-005",5,"Equal indifference",157.135,4,18,20,1.351,"strongly_reject",1
"1049","sub-005",5,"Equal indifference",166.036,4,34,8,1.04,"strongly_accept",4
"1050","sub-005",5,"Equal indifference",172.136,4,14,6,1.248,"strongly_accept",4
"1051","sub-005",5,"Equal indifference",180.536,4,32,5,1.145,"strongly_accept",4
"1052","sub-005",5,"Equal indifference",187.536,4,32,12,2.182,"strongly_accept",4
"1053","sub-005",5,"Equal indifference",192.936,4,22,11,2.392,"weakly_accept",3
"1054","sub-005",5,"Equal indifference",201.036,4,36,10,2.391,"strongly_accept",4
"1055","sub-005",5,"Equal indifference",207.236,4,24,17,1.457,"strongly_reject",1
"1056","sub-005",5,"Equal indifference",216.333,4,32,14,1.976,"weakly_reject",2
"1057","sub-005",5,"Equal indifference",224.237,4,10,15,1.249,"strongly_reject",1
"1058","sub-005",5,"Equal indifference",234.12,4,16,6,1.767,"weakly_accept",3
"1059","sub-005",5,"Equal indifference",242.321,4,20,7,1.354,"weakly_accept",3
"1060","sub-005",5,"Equal indifference",252.023,4,32,13,1.869,"weakly_accept",3
"1061","sub-005",5,"Equal indifference",257.424,4,20,20,1.666,"weakly_accept",3
"1062","sub-005",5,"Equal indifference",266.326,4,20,5,1.767,"weakly_accept",3
"1063","sub-005",5,"Equal indifference",273.727,4,28,9,1.041,"strongly_accept",4
"1064","sub-005",5,"Equal indifference",279.228,4,16,13,2.495,"weakly_accept",3
"1065","sub-005",5,"Equal indifference",285.329,4,26,16,1.56,"strongly_accept",4
"1066","sub-005",5,"Equal indifference",291.43,4,38,9,1.144,"strongly_accept",4
"1067","sub-005",5,"Equal indifference",296.531,4,36,8,1.04,"strongly_accept",4
"1068","sub-005",5,"Equal indifference",302.231,4,24,14,2.598,"weakly_accept",3
"1069","sub-005",5,"Equal indifference",309.633,4,38,19,1.974,"weakly_reject",2
"1070","sub-005",5,"Equal indifference",315.234,4,28,17,1.978,"strongly_accept",4
"1071","sub-005",5,"Equal indifference",322.838,4,30,17,2.39,"weakly_accept",3
"1072","sub-005",5,"Equal indifference",328.538,4,40,12,1.56,"strongly_accept",4
"1073","sub-005",5,"Equal indifference",336.022,4,22,10,1.248,"weakly_accept",3
"1074","sub-005",5,"Equal indifference",341.222,4,22,19,1.663,"weakly_reject",2
"1075","sub-005",5,"Equal indifference",348.823,4,34,13,1.767,"weakly_accept",3
"1076","sub-005",5,"Equal indifference",356.824,4,16,17,1.248,"strongly_reject",1
"1077","sub-005",5,"Equal indifference",364.626,4,38,6,1.145,"strongly_accept",4
"1078","sub-005",5,"Equal indifference",371.327,4,38,15,3.013,"weakly_accept",3
"1079","sub-005",5,"Equal indifference",376.428,4,34,19,2.287,"weakly_reject",2
